"Data Source","Dünya Kalkınma Göstergeleri",
"Türkiye","TUR","Enflasyon, GSYİH deflatörü (yıllık %)","NY.GDP.DEFL.KD.ZG","","4.80889446090136","5.34937156686865","6.41669448029107","2.35243651899152","3.92450773958892","6.311991205287","5.9234333204105","4.61156027756368","6.87631710287759","8.64450444669336","16.9020871544943","10.9756760490106","21.9302187016976","28.9923473546046","21.3092400682888","15.6126574914859","24.0890232450352","47.5411467102416","76.7208667189401","93.0032247916415","44.0570704966978","28.2268344007076","26.2582454161426","48.2368326072076","53.054476874505","36.0068855504432","33.6122290331457","69.0181311101418","75.4048306122696","58.2443981066746","59.1641068909335","65.1994382769795","68.3794283559812","104.749137215122","86.007542441817","77.223512216706","81.4548625820616","143.692541664867","54.2904733094213","49.3406817216259","52.9236568787456","37.5744290764995","23.3200436781714","12.4468883734565","7.10486311186334","9.37170404381813","6.21664178420616","12.0373364129503","5.40180338022745","7.01265772061231","8.18856849438845","7.41821791158203","6.2688139125237","7.42167774563404","7.82694198467404","8.09826220100874","",
"Türkiye","TUR","Hizmetler vb., katma değerli (GSYİH %'si)","NV.SRV.TETC.ZS","26.497005988024","29.6875","28.7166454891995","28.2275711159737","30.0813008130081","32.6003824091778","31.25","33.0651060716898","35.0555918901243","35.3458382180539","37.2907949790795","38.1316348195329","40.1142041399001","40.5382436260623","39.6841886557241","40.227309108372","41.6970001255178","43.5024390243902","43.8068034276811","45.1680672268908","49.6802325581395","48.3972877176761","49.1203126057898","51.4453159425399","52.0952318940338","52.61425166588","47.9678552193918","48.9771792263942","48.2192594109886","48.8985571272995","49.750002172978","51.5029916390708","52.0518593461295","52.8275796247144","50.7251234214155","50.4738520358701","51.0064308561713","53.1807912410737","52.6717410714785","57.3637959743224","58.694861777922","61.3708755526915","60.4841709439672","60.3807647146669","60.4625268170266","60.4274783386404","60.8154088771223","61.6615452816214","62.1236168787093","63.9090947668097","61.7527730164534","60.0184626203472","60.8810407174759","60.7065015965054","60.6697638353655","60.4978746357735","61.0041962289956","",
"Türkiye","TUR","Endüstri, katma değerli (GSYİH %'si)","NV.IND.TOTL.ZS","17.6646706586826","17.6136363636364","17.4078780177891","17.2866520787746","18.2926829268293","19.8852772466539","20.211038961039","21.0680321872714","22.1059516023545","22.6846424384525","22.5418410041841","23.3970276008493","24.4825124910778","24.4475920679887","23.2287554539788","23.2751720825996","24.7018953181875","24.0975609756098","23.5328486107505","26.2568185168804","23.8158914728682","27.0855807263574","28.1944887754016","27.1951470285832","26.2143508269306","27.1269469468883","31.9277387913837","32.5487752930125","33.9354883104268","33.9998339909439","32.1570981445929","32.6929818169077","32.3849599346415","31.0975541422172","33.2490796474355","33.2367002989707","31.5990128998162","31.853589120708","33.7996665118976","31.1523758209971","30.0457644969223","28.7014218821883","27.8822429147977","28.3411180051165","28.7562670317049","28.9744426416035","29.8524374320468","29.8544381229223","29.4698713333616","26.9745462571566","27.9812644943164","30.6199529426472","30.3350866545969","31.616266740699","31.8794290990963","31.6676120370134","31.9791930829643","",
"Türkiye","TUR","Tarım, katma değerli (GSYİH %'si)","NV.AGR.TOTL.ZS","55.9880239520958","52.8409090909091","53.8754764930114","54.3763676148796","51.6260162601626","47.5143403441683","48.6201298701299","45.8668617410388","42.8384565075213","41.9695193434936","40.1673640167364","38.4713375796178","35.4032833690221","35.014164305949","37.0870558902971","36.4975188090283","33.6011045562947","32.4","32.6603479615684","28.5751142562288","26.5038759689922","24.5171315559665","22.6851986188086","21.3595370288769","21.6904172790356","20.2588013872317","20.1044059892246","18.4740454805933","17.8452522785846","17.1016088817566","18.0928996824291","15.8040265440215","15.563180719229","16.0748662330684","16.025796931149","16.2894476651593","17.3945562440126","14.9656196382183","13.528592416624","11.4838282046805","11.2593737251557","9.92770256512019","11.6335861412351","11.2781172802166","10.7812061512686","10.5980790197561","9.33215369083094","8.48401659545632","8.40651178792914","9.11635897603363","10.2659624892302","9.36158443700564","8.78387262792725","7.67723166279562","7.4508070655382","7.83451347279277","7.0166108185375","",
"Türkiye","TUR","Mal ve hizmet ithalatları (GSYİH %'si)","NE.IMP.GNFS.ZS","3.67107195301028","6.78670360110803","7.97011207970112","6.97424892703863","5.46719681908549","5.3953488372093","5.66483084185681","4.9645390070922","5.07936507936508","4.73744292237443","6.36132315521628","8.24742268041237","8.54375648564511","9.09340659340659","11.2747075433643","11.231771641328","10.6656948493683","10.7071854586765","7.28870345786712","5.88171772074439","11.927885902191","12.9046956081509","15.0168696746154","16.5578391750205","19.6735024162276","18.9662492342323","16.1020217583248","17.7574446045938","17.5528634276008","17.7807524857703","17.5778926485052","16.6348815592789","17.345129910515","19.3432849256138","20.3837211337284","24.3510272476774","27.8266567494196","30.3886058880971","19.7060101860686","18.8237598988731","22.5518256445025","22.8209118605334","22.9998442893599","23.3583384927461","25.3692016889059","24.4193598542733","26.5006906658245","26.0693607420695","27.0800651452319","23.3588017389842","25.4504090984324","30.4005331414656","28.577943953969","28.0780693718882","27.6497694403191","25.9539354074197","24.8505638193721","",
"Türkiye","TUR","Gayri safi sabit sermaye oluşumu (GSYİH %'si)","NE.GDI.TOTL.ZS","9.98531571218796","9.97229916897507","10.7098381070984","11.6952789699571","10.934393638171","11.3488372093023","12.8245476003147","12.6241134751773","13.3968253968254","13.3561643835616","14.7073791348601","13.7731958762887","16.8107921134556","15.467032967033","17.8902783380395","18.7092770710518","20.3231292517007","20.6664773265171","15.1463430052469","14.5027176847486","18.1642641379574","17.869889887356","16.9525933550638","16.2852910296423","16.1803146778439","16.5132281916485","18.8475566423189","25.6665047328829","25.14260066783","23.4725869123308","24.5492675167824","22.7120396231239","23.3622714401739","26.6156090890252","21.3205329264016","25.4735572675252","24.55131495025","25.1107862720154","23.8566120417539","21.3416841207773","23.8001622050322","18.1354707573799","21.2431582877408","22.4735141370831","25.2053113095231","27.0335477813105","29.5652372401012","28.7137328577279","28.935904321745","23.0184372731007","26.9727641161234","31.2686938611371","28.3041495123357","29.773210674693","29.0333761970797","28.362024619004","28.2266394449917","",
"Türkiye","TUR","Mal ve hizmet ihracatları (GSYİH %'si)","NE.EXP.GNFS.ZS","2.05580029368576","5.12465373961219","5.60398505603985","4.18454935622318","4.47316103379722","4.55813953488372","4.0912667191188","4.11347517730496","3.68253968253968","3.5958904109589","4.42748091603053","5.31958762886598","6.01867865790384","7.03296703296703","5.72811617587737","4.42134657151722","4.85908649173955","3.81520401401117","4.14691194133637","3.21802670890177","5.16193170955531","8.23693203391976","11.8640513905568","12.4732126163184","15.6066026885362","15.8607228847003","13.3124377193893","15.580840422955","18.6539704158267","16.2029157514894","13.3651028519295","13.8411301141106","14.3922357339889","13.673802849848","21.3621312072128","19.8916075029397","21.5426581369532","24.5817176843052","20.5683373541523","18.5778590817683","19.448771835797","26.577921430235","24.4606945449228","22.2431333450905","22.7504811251205","21.017781274558","21.6504180470485","21.2202245714767","22.8262573257972","22.5736725360337","20.4488078160037","22.2624079166887","23.667365858549","22.2722551378665","23.7643347684811","23.3459303465253","21.9650827376211","",
"Türkiye","TUR","Askeri harcamalar (GSYİH %'si)","MS.MIL.XPND.GD.ZS","3.53157121879589","3.76454293628809","3.71108343711083","3.38733905579399","3.42246520874751","3.55441860465116","3.14398111723053","3.25957446808511","3.27555555555556","3.07933789954338","3.25648854961832","3.49979381443299","3.4455205811138","3.34945054945055","3.19302137958854","5.11945392491468","4.94302721088435","4.71362302376219","4.18730640369176","3.35725855800727","3.8842962566436","3.96237185166435","4.26783705991117","4.00363876943434","3.65068122616163","3.51896966847602","3.65705873024885","3.31495853290668","2.93210652778691","3.14881101371215","3.52770389879209","3.75438271850826","3.87060898069086","3.92140320609793","4.0513602795512","3.90165169500926","4.13969968894492","4.10367177517212","3.18450087817435","3.8890173779348","3.66109466629155","3.60345706835662","3.79592687501535","3.29604717536214","2.69798371365459","2.40937050500609","2.41866928096395","2.26697131230933","2.24084487637142","2.53659132536995","2.32412569899454","2.07854327609401","2.05476032101584","1.96325312048205","1.9024577741002","1.84705574379331","1.71421414157487","",
"Türkiye","TUR","Mobil cep telefonu abonelikleri (her 100 kişi için )","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.000728128868995034","0.00998221596114258","0.0189150804715069","0.0294494898507106","0.0589910937338974","0.087212868161324","0.110127782847636","0.148599221068043","0.30362483360298","0.7474047676159","1.35694289678874","2.66646076717812","5.71686032794284","13.0387954043813","25.5113442936012","30.491427880282","35.8029238236206","42.1989803165439","51.7962394110362","64.2220583161911","76.5853581567114","89.04917851604","93.4470188769931","88.001501559066","85.4033880112734","88.9827407109888","90.7612548108742","91.9165581403953","93.324457902641","94.0818654847835","94.402476161399","",
"Türkiye","TUR","İş kurmak için gereken süre (gün)","IC.REG.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","7","7","7","7","7","7","7","7","7","7","7.5","7.5","6.5","6.5",
"Türkiye","TUR","İş yapma kolaylığı endeksi (1=işletme dostu düzenlemeler açısından en üst seviyede)","IC.BUS.EASE.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60",
"Türkiye","TUR","Hibeler hariç gelir (GSYİH %'si)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","16.3957108267036","16.2912087912088","14.4413069786204","16.8786844554763","17.4562682215743","17.6938369781312","18.4208862759972","17.8791260213815","18.0724964631209","18.2698392608531","","16.5671877921443","12.328443294798","13.7353791796669","13.7358969288929","13.8806695225898","13.5071135891414","13.6747170007201","13.6555927056466","14.2993625468544","16.0574481784724","17.8517015596051","19.259368098539","17.9398373666809","18.3387949542916","21.8772907222762","17.2317087950508","","","","","","","","","","29.7800368135616","31.2685554003554","31.7320513705827","30.9287472320361","31.3192964248583","31.2845718962853","30.9895961498865","32.4193283125435","","",
"Türkiye","TUR","Merkezi hükümet borçları, toplam (GSYİH %'si)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2454942016516","32.1299111323629","34.0172750620102","33.6982232562416","44.0175057105221","35.8414007648945","37.9207501444174","44.2932887174408","30.3184574598946","","","","","","","","","","41.5459511265523","50.473089878058","47.4324456804089","42.3601055938696","39.2866761471944","32.9184777564688","31.563849387552","29.2069977231107","31.8721809093852","",
"Türkiye","TUR","Araştırma ve geliştirme harcamaları (GSYİH %'si)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45159","0.49169","0.37095","0.46587","0.47811","0.53829","0.52665","0.48288","0.51834","0.59098","0.58046","0.72256","0.72482","0.84863","0.84251","0.85801","0.91988","0.94314","1.00561","","","",
"Türkiye","TUR","Enflasyon, tüketici fiyatları (yıllık %)","FP.CPI.TOTL.ZG","1.302083333","0.514138819","2.941176471","3.105590062","1.686746988","5.924170616","4.362416106","6.752411576","0.401606427","7.866666666","6.929851669","15.74308215","11.66666667","15.43965565","15.81521476","19.19973241","17.36293802","27.08090499","45.28457197","58.69202752","110.1732087","36.57546945","30.83768071","31.40448868","48.37782277","44.96020668","34.61941993","38.84621339","73.66666667","63.27255278","60.31270205","65.96942143","70.07279114","66.09708259","106.2627286","88.10770257","80.34690278","85.7332416","84.6413357","64.8674792","54.91538241","54.40018404","44.96412355","25.29636788","10.58423624","10.13840492","9.597242123","8.75618091","10.44412838","6.250976631","8.566444206","6.471879671","8.891569965","7.493090305","8.854572714","7.670853648","7.775134153","",
"Türkiye","TUR","Yıllık temiz su çekilmeleri, toplam (iç kaynaklar %'si)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.920704845815","","","","","","","","","","18.5022026431718","","","","","17.6431718061674","","","","","18.4845814977974","","","","","",
"Türkiye","TUR","CO2 emisyonları (kişi başı metrik ton)","EN.ATM.CO2E.PC","0.61227163432182","0.616879632149808","0.75024379348454","0.767638463568638","0.870790635384625","0.884281598484356","0.994631477150594","1.03219885016796","1.09194819817111","1.13955218386908","1.22260435728399","1.33629843176066","1.47202278937525","1.58746800102839","1.59332395123606","1.67267406028396","1.83434349325624","1.98433207369966","1.83768971098552","1.75784727684387","1.72284935203517","1.77545038542862","1.890014106789","1.92341863313018","1.9910316943441","2.17196418202893","2.33164733930041","2.5421704495958","2.42652885950249","2.62899185089251","2.70500734778405","2.71003654213341","2.74639176126873","2.80893776647959","2.72476254831741","2.94042755013342","3.167198714684","3.28850139199969","3.27108392539393","3.15908921824642","3.4179459428928","3.03081815818718","3.15744633341876","3.30666881659893","3.36410546196412","3.49600400015281","3.80456408463193","4.09007657928476","4.03151171197651","3.89470279202096","4.12021480689747","4.37056095839426","4.4194878877818","4.28530084308416","4.49147902571948","","","",
"Türkiye","TUR","Enerji kullanımı (kişi başı hampetrol kg eşdeğeri)","EG.USE.PCAP.KG.OE","389.113941587265","385.471213465728","411.119348256266","421.563503615921","433.909546785648","445.901449861193","478.25402379893","483.952487041905","496.912266475249","511.562452678155","522.199838646722","547.127806030408","603.286201672852","649.943299447501","656.847789931786","681.217334907002","724.487043397965","776.765723511253","756.463372267345","703.549130854123","715.148978915075","704.791879925552","732.225607723151","757.953097185074","771.341938086555","800.28034828837","844.939351752653","919.197024364239","908.410648356551","926.593476211479","977.664242367437","947.756304547817","961.932236300732","1004.13715044247","976.488953225248","1052.69970456883","1126.18202975511","1166.22881554067","1169.88196073054","1131.09235095435","1201.08729709736","1094.19771230055","1139.39245157281","1178.44386335141","1204.72193894283","1240.16642110706","1354.67706987459","1436.84473823051","1401.34913624116","1370.78849442981","1474.66969211489","1546.20331944979","1585.40023948279","1542.96824246342","1577.82797772335","1656.80337530895","","",
"Türkiye","TUR","Elektrik enerjisi tüketimi (kişi başı kWh)","EG.USE.ELEC.KH.PC","92.3110601717779","96.9201112179593","112.059856819342","120.583751324271","132.05823841055","143.83511555965","156.632887287977","170.269309702047","184.595870056054","205.547666929738","222.386185998633","246.300674726113","276.407953869144","297.3396507468","312.455686686982","358.57943172187","420.582375336689","461.683504487956","479.520246641675","488.53338597945","495.543913679488","519.201012813182","543.352656667063","555.408952423302","613.666200379286","659.748385854218","698.70448319318","771.160918213577","809.183530916455","874.747598378629","929.699933972778","965.307939852005","1044.36188174201","1115.19578878912","1145.50498216494","1227.32846130452","1328.35305694031","1439.97683448552","1520.09821034186","1556.33587481344","1652.74826087066","1613.01795313191","1667.42259274488","1771.92369138648","1891.92744641654","2013.89014271243","2178.86243416829","2347.11755477919","2421.97504964223","2314.11390528221","2491.63126191171","2696.31480032102","2772.05804859488","2760.64603038611","2854.56584879459","","","",
"Türkiye","TUR","Toplam borç servisi (mal, hizmet ihracı ve temel gelir %'si)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","12.3718059558117","18.6632309217047","23.2373475009839","41.592804186655","47.9092520382843","45.1519703603907","43.7703703703704","39.8629838843662","37.4422805247225","39.4976340297005","33.0447052793439","40.3030743627923","40.9558923175533","41.2008886133499","41.919298245614","37.5678143871173","33.7974133612642","36.0776834682685","35.8973014618728","31.3978903569604","34.1017452877231","30.0793406882059","23.3521647013504","22.2971906116643","26.4036591398989","38.9012941127279","38.8995506589708","42.3717960391532","48.5341463414634","38.6743924231594","34.3680941957724","37.3999655971609","32.8701408338001","32.3267723086195","30.1294121765355","41.5293030783459","36.5103583330259","30.8367781171159","26.9375573299507","29.6521256433602","25.7108731875067","10.7577763132657","39.321267453238","",
"Türkiye","TUR","Alınan net resmi kalkınma yardımları (cari USD)","DT.ODA.ODAT.CD","137310000","188280000","229590000","222670000","162080000","189410000","202970000","197730000","174630000","172150000","175800000","203590000","232510000","82920000","50190000","58490000","126030000","93010000","175610000","583420000","952930000","727100000","647500000","355860000","240480000","180100000","339960000","378870000","281780000","144910000","1303850000","1610030000","356270000","447730000","198350000","313560000","246080000","6760000","28090000","12450000","328570000","133260000","273440000","167640000","288880000","399330000","569260000","795660000","1117480000","1356240000","1049590000","3288270000","3112170000","2847840000","3446770000","2145220000","3613000000","",
"Türkiye","TUR","Dış borç stoku, toplam (DOD (devreden ödenmiş borç), cari USD)","DT.DOD.DECT.CD","","","","","","","","","","","2746452000","3287189000","3554567000","4204213000","4632821000","5058838000","6001278000","11452267000","14854965000","15928439000","19131091000","19235547000","19715952000","20324057000","21607733000","26012629000","32933707000","40943571000","40992856000","41577123000","49424156000","50873480000","56553854000","68604754000","66249182000","73781102000","80624827000","84719907000","96953866000","101784253000","116799282000","112946286000","129501121000","144076069000","159621567000","173601952000","211039511000","260028248000","290571653000","278829980000","300869524000","305569781000","338827811000","390353934000","402558688000","396664940000","405656066000","",
"Türkiye","TUR","Borsaya kayıtlı bir şirketin toplam hisse değeri (GSYİH %'si)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3212208326179","16.5315108398911","12.2557185991686","16.7029658362554","32.1832870269082","12.2006560244566","44.0495332584732","25.5370633834488","24.1635579073944","15.1173313967882","21.9287862747929","24.2838982269661","31.9090543025875","29.1183566994186","42.104679476049","15.3838629500188","35.9388938029658","39.182825994461","23.6712921450549","36.0645421743504","20.5918886946787","23.5249553465434","21.9659419691624","19.8868366637229","",
"Türkiye","TUR","Kişisel havaleler, alınan (cari USD)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","1426000000","1312000000","982000000","982000000","983000000","1694000000","2071000000","2490000000","2140000000","1513000000","1807000000","1714000000","1634000000","2021000000","1776000000","3063000000","3246000000","2819000000","3008000000","2919000000","2627000000","3327000000","3542000000","4197000000","5356000000","4533000000","4560000000","2786000000","1936000000","729000000","804000000","1368000000","1833000000","2096000000","2439000000","1834000000","1819000000","1883000000","1881000000","1901000000","1739000000","1395000000","1186000000","",
"Türkiye","TUR","Doğrudan yabancı yatırım, net girişler (BoP (ödemeler dengesi), cari USD)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","64000000","114000000","10000000","27000000","34000000","75000000","18000000","95000000","55000000","46000000","113000000","99000000","125000000","115000000","354000000","663000000","684000000","810000000","844000000","636000000","608000000","885000000","722000000","805000000","940000000","783000000","982000000","3352000000","1082000000","1702000000","2785000000","10031000000","20185000000","22047000000","19851000000","8585000000","9099000000","16182000000","13744000000","13563000000","13119000000","18002000000","13343000000","",
"Türkiye","TUR","Yüzölçümü (km2)","AG.SRF.TOTL.K2","","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350","785350",
"Türkiye","TUR","Orman alanı (km2)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96220","96781","97342","97903","98464","99025","99586","100147","100708","101269","101830","102788","103746","104704","105662","106620","107702","108784","109866","110948","112030","113054","114078","115102","116126","117150","","",
"Türkiye","TUR","Tarım arazisi (toprak parçasına %'si)","AG.LND.AGRI.ZS","","47.4474747605992","47.6176864207476","48.5557995400387","48.4544521393397","48.4596494419396","48.7039226641373","48.4648467445396","48.8559437651859","50.209841092473","49.6056546652287","49.7823629536271","50.4476176864207","50.3969439860712","49.8005535127269","49.3250003248314","49.2483401114821","49.4120551433806","49.4328443537804","50.5333731793199","50.1266842508738","50.1708613229734","48.3232202486909","47.7086392162468","48.8715356729857","49.5432870340293","50.001948988475","51.2285124020633","51.0154229954654","51.8391954575575","51.5533438145603","52.0600808180554","51.8482907371074","51.8599846679573","52.1666255213544","51.3142678949625","51.1466548861141","50.9881371568156","51.8677806218573","52.3654223458025","52.5954029858503","53.2307732286943","53.5270194768915","52.8097917180983","53.5452100359913","53.5621012694412","52.6135935449502","51.3298598027624","50.8322180788171","50.5580603666697","50.6892922573184","49.6953081350779","49.9032002390759","49.9239894494757","50.103296389174","50.0838065044242","","",
